file,rel_path,block,n_tokens,speaker,source,ai_draft,translation
dom3TrainingANG.mes,Script/dom3TrainingANG.mes,51,11,UNKNOWN_77,フンッ……くだらんな,,
dom3TrainingANG.mes,Script/dom3TrainingANG.mes,52,3,[효과음/내레이션],……,,
dom3TrainingANG.mes,Script/dom3TrainingANG.mes,53,42,Kagura Maya,1もう、どうなっても知りませんよ?<6E5C>これ以上は、私たちの蘇生術を持っ<6E5C>てしても……,,
dom3TrainingANG.mes,Script/dom3TrainingANG.mes,54,43,UNKNOWN_29,K<0000><0000><0000><0000><0019><0015><0000><0000><0000><0000><000F><0000><0000><0000><0000><0000><002A><0000><0000><0000><0000><0000><0000><002C><0020><0002>もう我慢の限界だ!うあああっ!,,
dom3TrainingANG.mes,Script/dom3TrainingANG.mes,55,4,[효과음/내레이션],キンッ,,
dom3TrainingANG.mes,Script/dom3TrainingANG.mes,56,4,[효과음/내레이션],キンッ,,
dom3TrainingANG.mes,Script/dom3TrainingANG.mes,57,30,UNKNOWN_77,……ほぅ.まだ俺に斬りかかるか.<6E5C>貴様ごときにやれるかッ!,,
dom3TrainingANG.mes,Script/dom3TrainingANG.mes,58,3,UNKNOWN_77,一つ、,,
dom3TrainingANG.mes,Script/dom3TrainingANG.mes,59,3,UNKNOWN_77,二つ、,,
dom3TrainingANG.mes,Script/dom3TrainingANG.mes,60,4,UNKNOWN_77,三つ、,,
dom3TrainingANG.mes,Script/dom3TrainingANG.mes,61,8,주인공,でぇぇえいっ!,,
dom3TrainingANG.mes,Script/dom3TrainingANG.mes,62,6,[효과음/내레이션],キーンッ!,,
dom3TrainingANG.mes,Script/dom3TrainingANG.mes,63,9,UNKNOWN_77,ちっ!<020A>……貴様,,
dom3TrainingANG.mes,Script/dom3TrainingANG.mes,64,28,주인공,はぁ、はぁ……いつも斬られると<6E5C>思ったら大間違いだぞ!,,
dom3TrainingANG.mes,Script/dom3TrainingANG.mes,65,35,UNKNOWN_77,……面白い.<6E5C>俺の刀をはじき返したのは、<6E5C>あの男以外に貴様が初めてだ,,
dom3TrainingANG.mes,Script/dom3TrainingANG.mes,66,19,UNKNOWN_77,なかなか骨のある奴だ……<6E5C>ついてこい,,
dom3TrainingANG.mes,Script/dom3TrainingANG.mes,67,5,주인공,え……?,,
